Graduation Year,Role,Employer,Company's Industry,Role Category,Tag 1,Tag 2,Tag 3,Career Webpage,Specify Other Industry,POST,Comments,Confidence Score
2024.0,Design Lead,CAIAI,,Business & Enterprise,,,,https://www.caiai.ca/,Graphic design,POST,,40
2024.0,Business Development Associate,Canaccord Genuity Group Inc.,Wealth Management,Business & Enterprise,Sales / Business Development,,,https://www.canaccordgenuity.com/global-careers/,Business analytics,,,90
2024.0,Analyst,Canada ICI Capital Corporation,Other,Business & Enterprise,,,,https://www.canadaici.com/careers/,Real estate finance,POST,,70
2024.0,Financial Services Associate,CIBC,Wealth Management,Business & Enterprise,Finance & Banking,Customer Experience and Service Management,,https://www.cibc.com/en/about-cibc/careers.html,,,,90
2024.0,Customer Service Representative,CIBC,,Finance & Banking,Customer Experience and Service Management,Finance & Banking,,https://www.cibc.com/en/about-cibc/careers.html,,,,80
2024.0,Analyst,Citi ,Wealth Management,Business & Enterprise,,,,https://jobs.citi.com/,,POST,,70
2024.0,Sustainability Scholar,City of Richmond,Government and NGO's/No-Profit Organizations (NPOs),Government,Government,,,https://www.richmond.ca/city-hall/careers.htm,,,,80
2024.0,Investment Banking Analyst,ComCap,Finance - Investment Banking,Business & Enterprise,,,,https://comcapllc.com/careers,,,,70
2024.0,Junior Accountant,Elemental Energy,Other,Business & Enterprise,,,,https://elementalenergy.ca/,,POST,,40
2024.0,Project Designer,flint,Other,Business & Enterprise,,,,https://www.linkedin.com/company/getflint-ai/,Software development//Graphic design,POST,,40
2024.0,Strategic Partnerships Development Manager,G&A Robot,,Business & Enterprise,,,,https://www.garobot.com/careers,,,,70
2024.0,Financial Analyst & Researcher,GENIUS VISIONARY INC.,Consulting,Business & Enterprise,Research,Finance & Banking,,https://www.geniusvisionaryinc.com/,Data analysis,,,90
2024.0,Tour Guide,Globa,Other,Business & Enterprise,,,,,travel and tourism,,,40
2024.0,Associate Consultant,Global Public Affairs,Consulting,Business & Enterprise,Consulting & Advisory,,,https://globalpublicaffairs.ca/careers,,POST,,90
2024.0,Consultant,Global Public Affairs,Consulting,Business & Enterprise,Consulting & Advisory,,,https://globalpublicaffairs.ca/careers,,POST,,90
2024.0,Server,Homer Street Cafe and Bar,Other,"Hospitality & Retail (Food, Service Industries)","Hospitality & Retail (Food, Service Industries)",,,https://www.homerstreetcafebar.com/careers,Food,POST,Started during degree,90
2024.0,"Clearing and Settlements Processor, Direct Custody & Clearing Services",HSBC,Wealth Management,Finance & Banking,Finance & Banking,,,https://www.hsbc.com/careers,,,,80
2024.0,Term Socioeconomic Advisor,Imperial Oil,Other,Business & Enterprise,Economics,,,https://www.imperialoil.ca/careers/careers,Oil & Gas//business analytics,,,90
2024.0,Finance and Sales Operations Administrator,INETCO Systems Limited,Other,Business & Enterprise,Sales / Business Development,Administration and Office Management,Operations and Supply Chain Management,https://www.inetco.com/company/careers/,Software ,,,90
2024.0,Consultant- ESG & Sustainability,KPMG,Consulting,Business & Enterprise,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,POST,,90
2024.0,Investment Banking Analyst,KPMG India,Consulting,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/in/en/careers.html,,,,80
2024.0,Sales Professional,Lao Feng Xiang Jewelry Canada,,Business & Enterprise,Sales / Business Development,,,https://lfxjewelry.ca/pages/careers,,,,90
2024.0,"Analyst, Consulting - Government Grant Administration ",MNP,Consulting,Business & Enterprise,Administration and Office Management,Consulting & Advisory,,https://www.mnp.ca/en/careers,,POST,,90
2024.0,Content & Communications Coordinator,Moment Energy,Other,Business & Enterprise,Marketing & Communications,,,https://www.momentenergy.com/job-listings,Industrial manufacturing,POST,,90
2024.0,Analyst,Movement Holdings,Finance - Corporate Finance,Business & Enterprise,,,,https://www.linkedin.com/company/movement-investment-firm/,,,,70
2024.0,Investment Analyst,New Market Funds,Finance - Asset Management,Business & Enterprise,,,,https://newmarketfunds.ca/,,POST,,70
2024.0,Market Research Specialist,NewtonX,Health/Policy/Research,Business & Enterprise,Research,,,https://www.newtonx.com/careers/,Business analytics,POST,,90
2024.0,Administrative and Finance Coordinator,Northern Equity Partners Inc.,Finance - Corporate Finance,Business & Enterprise,Administration and Office Management,Finance & Banking,,https://northernep.ca/careers/,,POST,started during degree,90
2024.0,AI Model Trainer-Contributor,Outlier,,Business & Enterprise,,,,https://app.outlier.ai/en/expert/opportunities?location=All&type=All,,,,40
2024.0,"Analyst, Asset Management",PCI Developments,Other,Business & Enterprise,,,,https://pci-group.com/,Real Estate,,,70
2024.0,Assitant Manager,Pomona Coffee,Other,Business & Enterprise,,,,https://pomonacoffee.ca/,Food,,,70
2024.0,Accounting Intern,Push Operations,Other,Business & Enterprise,Internships,,,https://www.pushoperations.com/careers,Software development,POST,,90
2024.0,Accounting and Payroll Assistant,Push Operations,Other,Business & Enterprise,Administration and Office Management,,,https://www.pushoperations.com/careers,Software development,POST,,90
2024.0,ECON 250 TA,Queen's University ,Academia,Business & Enterprise,,,,https://www.queensu.ca/humanresources/apply-jobs,Academic,,,40
2024.0,Registration Associate,Raymond James Ltd.,Wealth Management,Finance & Banking,Finance & Banking,,,https://www.raymondjames.ca/careers,Compliance,,,80
2024.0,Investment Banking Analyst,RBC,Wealth Management,Finance & Banking,Finance & Banking,,,https://jobs.rbc.com/ca/en/work-at-rbc,,POST,,80
2024.0,Client Advisor,RBC,Wealth Management,Finance & Banking,Finance & Banking,,,https://jobs.rbc.com/ca/en/work-at-rbc,,,,80
2024.0,Operations Officer,RBC,Wealth Management,Business & Enterprise,Operations and Supply Chain Management,Finance & Banking,,https://jobs.rbc.com/ca/en/work-at-rbc,,,,90
2024.0,Server,Restaurant Fiorellino,Other,"Hospitality & Retail (Food, Service Industries)","Hospitality & Retail (Food, Service Industries)",,,https://fiorellino.ca/,Food,POST,,90
2024.0,Customer Experience Associate,Scotiabank,Wealth Management,Finance & Banking,Finance & Banking,,,https://www.scotiabank.com/careers/en/careers.html,,,,80
2024.0,Customer Experience Associate,TD,,Finance & Banking,Finance & Banking,,,https://careers.td.com/,,,,80
2024.0,Global Markets Associate,TD Securities,Finance - Investment Banking,Finance & Banking,Finance & Banking,,,https://www.tdsecurities.com/ca/en/careers,,,,80
2024.0,Senior Sales Consultant,Tokyo Beauty,,Business & Enterprise,Sales / Business Development,Consulting & Advisory,,https://www.linkedin.com/company/tokyobeauty/,,,,90
2024.0,Tuex Tutor,Tuex Education,,Business & Enterprise,Academia,,,https://www.tuex.ca/,,,,90
2024.0,Workday Student Supporter Staff,UBC Arts Service Center,Other,Post-Secondary Institution,Post-Secondary Institution,Finance & Banking,,https://www.arts.ubc.ca/student-support/asc-student/,IT,POST,,80
2024.0,Enrolment Services Coordinator,UBC Enrolment Services,Other,Post-Secondary Institution,Post-Secondary Institution,Finance & Banking,,https://hr.ubc.ca/careers,Academic/IT,POST,,80
2024.0,Data Analytics Strategy Consultant ,UBC Office of Enterprise Risk and Assurance,Other,Data Science & Analytics,Technology,Data Science & Analytics,Consulting & Advisory,https://hr.ubc.ca/careers,Data analysis,,,90
2024.0,UBCEA DOTA 2 premier team,UBCEA,Other,Post-Secondary Institution,Post-Secondary Institution,Finance & Banking,,https://www.ubcesports.ca/,E-sports,,,80
2024.0,Partner Associate,Uber,Other,Business & Enterprise,,,,https://www.uber.com/ca/en/careers/?uclick_id=6a566460-8e3b-47f7-9976-cc1ec54f6229,internet marketplace//business analytics,,,70
2024.0,Investment Banking Analyst,Xestion Advisor Private Limited,Consulting,Business & Enterprise,,,,https://xestiongroup.com/our-career/,,,,70
2024.0,Communications and Sales Representative,"四川科衡史密特换热器科技有限公司
(Sichuan Keheng Schmidt Heat Exchanger Technology Co., Ltd.)",,Business & Enterprise,Marketing & Communications,Sales / Business Development,,,,,,90
2023.0,Consultant,180 Degrees Consulting - UBC,,Business & Enterprise,Consulting & Advisory,,,https://www.ubc180dc.org/apply,,PRE,,90
2023.0,Project Manager,180 Degrees Consulting - UBC,,Business & Enterprise,Project / Program Development,,,https://www.ubc180dc.org/apply,,PRE,,90
2023.0,Founder,Aan Charitable Trust ,,Business & Enterprise,,,,https://www.linkedin.com/company/aan-charitable-trust/about/,,POST,,40
2023.0,CTS Financial Analyst,Accenture,,Business & Enterprise,Finance & Banking,Consulting & Advisory,,https://www.accenture.com/ca-en/careers,,POST,,90
2023.0,Sales Associate,Ace Hardware Corporation,,Business & Enterprise,Sales / Business Development,,,https://careers.acehardware.com/,,PRE,,90
2023.0,Business Development Consultant,Acetake Group Inc.,,Business & Enterprise,Sales / Business Development,Consulting & Advisory,,https://acetakegroup.com/careers,,PRE,,90
2023.0,Incoming Global Exchange Specialist,AIESEC UBC,,Post-Secondary Institution,Post-Secondary Institution,Finance & Banking,,https://www.aiesec.ca/this-is-aiesec,,PRE,,80
2023.0,Marketing Project Lead & Digital Content Creator,Alpha Woman Co.,,Business & Enterprise,Marketing & Communications,,,https://www.linkedin.com/company/alphawomanco/about/,,PRE,,90
2023.0,Financial Associate,AlphaSense,,Business & Enterprise,Finance & Banking,,,https://www.alpha-sense.com/careers/,,POST,,90
2023.0,Financial Analyst- Manager,AlphaSense,,Business & Enterprise,Finance & Banking,,,https://www.alpha-sense.com/careers/,,POST,,90
2023.0,Financial Industrt Reports,ALStar Brokerage Solutions,,Business & Enterprise,Finance & Banking,,,https://www.alstarsolutions.com/,,PRE,,90
2023.0,Councilor,AMS of UBC,,Post-Secondary Institution,Post-Secondary Institution,Finance & Banking,,https://www.ams.ubc.ca/opportunities/jobs/,,PRE,,80
2023.0,"Events Officer, Elections Committee",AMS of UBC ,,Post-Secondary Institution,Post-Secondary Institution,Finance & Banking,,https://www.ams.ubc.ca/opportunities/jobs/,,PRE,,80
2023.0,AMS Senior Tutor,AMS of UBC ,,Business & Enterprise,Academia,Post-Secondary Institution,Finance & Banking,https://www.ams.ubc.ca/opportunities/jobs/,,PRE,,90
2023.0,Advocacy Assistant Coordinator,AMS of UBC ,,Business & Enterprise,Administration and Office Management,Post-Secondary Institution,Finance & Banking,https://www.ams.ubc.ca/opportunities/jobs/,,,Not on lInkedin anymore,90
2023.0,Senior Tutor,AMS of UBC ,,Business & Enterprise,Academia,Post-Secondary Institution,Finance & Banking,https://www.ams.ubc.ca/opportunities/jobs/,,PRE,,90
2023.0,Econ & Math Tutor,AMS of UBC ,,Business & Enterprise,Academia,Post-Secondary Institution,Finance & Banking,https://www.ams.ubc.ca/opportunities/jobs/,,PRE,,90
2023.0,Research Professional Intern,Analysis Group,,Business & Enterprise,Research,Internships,,https://www.analysisgroup.com/careers/,,PRE,,90
2023.0,Analyst/Research Professional,Analysis Group,,Business & Enterprise,Research,,,https://www.analysisgroup.com/careers/,,POST,,90
2023.0,Analyst,Analysis Group,,Business & Enterprise,,,,https://www.analysisgroup.com/careers/,,POST,,70
2023.0,Analyst,Analysis Group,,Business & Enterprise,,,,https://www.analysisgroup.com/careers/,,POST,,70
2023.0,Senior Analyst,Analysis Group,,Business & Enterprise,,,,https://www.analysisgroup.com/careers/,,POST,,70
2023.0,Analyst,Analysis Group,,Business & Enterprise,,,,https://www.analysisgroup.com/careers/,,POST,,70
2023.0,Sales Associate,Anthropologie,,Business & Enterprise,Sales / Business Development,,,https://www.urbn.com/work-with-us,,POST,Should we count jobs held one month after graduation as post-grad when majority was pre?,90
2023.0,Actuarial and Analytics Intern ,Aon,,Data Science & Analytics,Technology,Data Science & Analytics,Actuarial Science,https://jobs.aon.com/,,POST,Started during degree,90
2023.0,Acturarial Analyst,Aon,,Finance & Banking,Finance & Banking,Real Estate,Insurance,https://jobs.aon.com/,,POST,,80
2023.0,Debate Coach,APASS Education,,Business & Enterprise,,,,https://apass.ca/joinourteam/,,PRE,,40
2023.0,Junior Data Analyst,Apero Health (Y Combinator),,Data Science & Analytics,Technology,Data Science & Analytics,,https://www.ycombinator.com/companies/apero-health/jobs,,POST,,90
2023.0,Junior Data Analyst,Apero Health (Y Combinator),,Data Science & Analytics,Technology,Data Science & Analytics,,https://www.ycombinator.com/companies/apero-health/jobs,,POST,,90
2023.0,Operations Specialist,Apero Health (Y Combinator),,Business & Enterprise,Operations and Supply Chain Management,,,https://www.ycombinator.com/companies/apero-health/jobs,,POST,,90
2023.0,Compliance and Project Manager,Apero Health (Y Combinator),,Business & Enterprise,Project / Program Development,Law,,https://www.ycombinator.com/companies/apero-health/jobs,,POST,,90
2023.0,Business Development Representative,Aplin,,Business & Enterprise,Sales / Business Development,,,https://www.aplin.com/job-seekers/,,POST,,90
2023.0,Planning Associate,Arc'teryx Equipment,,Business & Enterprise,,,,https://arcteryx.com/ca/en/careers,,POST,,70
2023.0,Planning Coordinator,Arc'teryx Equipment,,Business & Enterprise,,,,https://arcteryx.com/ca/en/careers,,POST,,70
2023.0,Demand Planner,Arc'teryx Equipment,,Business & Enterprise,,,,https://arcteryx.com/ca/en/careers,,POST,,40
2023.0,Investment Analyst,Artesian Investment Partners,,Finance & Banking,Finance & Banking,Business & Enterprise,,https://www.linkedin.com/company/artesian-investment-partners/,,PRE,,80
2023.0,Associate,Artesian Investment Partners,,Business & Enterprise,Finance & Banking,Business & Enterprise,,https://www.linkedin.com/company/artesian-investment-partners/,,PRE,,80
2023.0,"Senior Associate, Private Equity",Artesian Investment Partners,,Business & Enterprise,Finance & Banking,Business & Enterprise,,https://www.linkedin.com/company/artesian-investment-partners/,,POST,Started during degree,80
2023.0,Intern Team Lead,Association of Family Offices in Asia,,Business & Enterprise,Internships,,,https://www.familyoffices-asia.com/,,PRE,,90
2023.0,Research Intern,Association of Family Offices in Asia,,Business & Enterprise,Research,Internships,,https://www.familyoffices-asia.com/,,PRE,,90
2023.0,Intern Team Lead,Atrax Systems,,Business & Enterprise,Internships,,,,,PRE,,90
2023.0,Hostess Server,Au Comptoir,,"Hospitality & Retail (Food, Service Industries)","Hospitality & Retail (Food, Service Industries)",,,https://www.aucomptoir.ca/,,PRE,,90
2023.0,Hostess Server,Au Comptoir,,"Hospitality & Retail (Food, Service Industries)","Hospitality & Retail (Food, Service Industries)",,,https://www.aucomptoir.ca/,,POST,,90
2023.0,Sales And Marketing Intern,Babysure Fertility Center,,Business & Enterprise,Marketing & Communications,Sales / Business Development,Internships,https://babysureivf.com/,,PRE,,90
2023.0,Investment and Strategy Analyst,Baihe,,Business & Enterprise,Consulting & Advisory,,,,,PRE,,90
2023.0,Credit Analyst,Bangkok Bank,,Business & Enterprise,,,,https://www.bangkokbank.com/en/About-Us/Bangkok-Bank-Careers,,PRE,,70
2023.0,Research Assistant,Bank of Canada,,Business & Enterprise,Research,Administration and Office Management,,https://www.bankofcanada.ca/careers/,,POST,,90
2023.0,Research Assistant,Bank of Canada,,Business & Enterprise,Research,Administration and Office Management,,https://www.bankofcanada.ca/careers/,,POST,,90
2023.0,Research Assistant,Bank of Canada,,Business & Enterprise,Research,Administration and Office Management,,https://www.bankofcanada.ca/careers/,,POST,,90
2023.0,Student Research Assistant,Bank of Canada ,,Business & Enterprise,Research,Administration and Office Management,,https://www.bankofcanada.ca/careers/,,POST,Started during degree,90
2023.0,Bank Intern ,Bank of China,,Business & Enterprise,Internships,,,https://www.boc.cn/en/,,PRE,,90
2023.0,Grant Writer and Sponsorships Coordinator,Barks of Love Animal Rescue and Placement Services Corporation,,Business & Enterprise,,,,https://barksoflove.org/get-involved.html,,PRE,,70
2023.0,Customer Service Specialist,BBW International,,Business & Enterprise,,,,https://www.bbwinternational.com/careers,,PRE,,40
2023.0,External Stakeholder Engagement Co-op/Intern,BCI,,Business & Enterprise,Internships,,,https://bci.wd10.myworkdayjobs.com/BCI_Careers,,PRE,,90
2023.0,Data Science Intern,BetterHelp,,Data Science & Analytics,Technology,Data Science & Analytics,Internships,https://www.betterhelp.com/careers/,,POST,,90
2023.0,Data Scientist,BetterHelp,,Data Science & Analytics,Technology,Data Science & Analytics,,https://www.betterhelp.com/careers/,,POST,,90
2023.0,Content writing Intern,Black Milk Media,,Business & Enterprise,Marketing & Communications,Internships,,"Website on LinkedIn links to virus, don't link",,PRE,,90
2023.0,"Analyst, Corporate Finance Division",BMO ,,Business & Enterprise,Finance & Banking,,,https://jobs.bmo.com/ca/en?icid=tl-FEAT2953BRND4-AJBMOH354,,PRE,,90
2023.0,Graduate Risk Analyst,BNP Paribas,,Business & Enterprise,,,,https://group.bnpparibas/en/careers,,POST,Started during degree,70
2023.0,Operational Risk Analyst,BNP Paribas CIB,,Business & Enterprise,,,,https://careers.cib.bnpparibas/,,POST,,70
2023.0,Operational Risk Management Summer Intern,BNP Paribas CIB ,,Business & Enterprise,Internships,,,https://careers.cib.bnpparibas/,,PRE,,90
2023.0,Associate ,Boston Consulting Group,,Business & Enterprise,,,,https://careers.bcg.com/global/en/,,POST,,70
2023.0,Notetaker,British Columbia Law Institute,,Business & Enterprise,,,,https://www.bcli.org/about/get-involved/#work-opportunities,,POST,,40
2023.0,Executive Assistant,Brookes Westshore,,Business & Enterprise,Administration and Office Management,,,https://www.linkedin.com/school/brookes-westshore/about/,,POST,,90
2023.0,Sales Associate,Browns Shoes Inc.,,Business & Enterprise,Sales / Business Development,,,https://www.brownsshoes.com/en/page?fid=bs-careers,,PRE,,90
2023.0,M&A Market Research,Business Brothers,,Business & Enterprise,Research,,,,,PRE,,90
2023.0,Video Producer,ByteDance,,Business & Enterprise,,,,https://joinbytedance.com/?_tracking=lihome,,PRE,,40
2023.0,Program Director,Camp Ponacka,,Business & Enterprise,,,,https://ponacka.com/working-at-ponacka/,,PRE,,40
2023.0,Marketing Coordinator,Campus Nutrition,,Business & Enterprise,Marketing & Communications,,,https://campusnutrition.ca/join,,POST,Started during degree,90
2023.0,"Student, Valuation and Stress Testing",Canada Deposit Insurance Corporation (CDIC) | Société d'assurance-dépôts du Canada (SADC),,Business & Enterprise,,,,https://www.cdic.ca/about/careers/,,POST,,40
2023.0,"Analyst, Member Risk and Resolution",Canada Deposit Insurance Corporation (CDIC) | Société d'assurance-dépôts du Canada (SADC),,Business & Enterprise,,,,https://www.cdic.ca/about/careers/,,POST,,70
2023.0,PDAT Responder,Canadian Red Cross,,Business & Enterprise,,,,https://www.redcross.ca/about-us/join-our-team,,POST,Started during degree,40
2023.0,PDAT Responder,Canadian Red Cross,,Business & Enterprise,,,,https://www.redcross.ca/about-us/join-our-team,,POST,,40
2023.0,Category Business Analyst,Canadian Tire Corporation,,Business & Enterprise,,,,https://corp.canadiantire.ca/English/careers/default.aspx,,POST,,70
2023.0,Analyst,Canvas Impact,,Business & Enterprise,,,,https://www.canvasimpact.com/contact,,PRE,,70
2023.0,Strategic Prospects and Economic Analysis for Sales and Marketing,CareerNiche,,Business & Enterprise,Marketing & Communications,Sales / Business Development,Economics,https://www.careernicheoutplacement.com/,,PRE,,90
2023.0,Strategic Prospects and Economic Analysis for Sales and Marketing,CareerNiche,,Business & Enterprise,Marketing & Communications,Sales / Business Development,Economics,https://www.careernicheoutplacement.com/,,PRE,,90
2023.0,Project Intern,Carpe Diem Suites ,,Business & Enterprise,Internships,,,https://www.carpediemsuites.com/,,PRE,,90
2023.0,Summer Student,Cascades,,Business & Enterprise,,,,https://jobs.cascades.com/?locale=en_US&utm_source=careersite&utm_campaign=corpo-website,,PRE,,40
2023.0,Summer Law Student,Cassels Brock & Blackwell LLP,,Business & Enterprise,,,,https://cassels.com/join-us/,,POST,,40
2023.0,Analyst,CDNGLOBAL® Canada,,Business & Enterprise,,,,https://www.cdnglobal.com/careers,,POST,,70
2023.0,Associate Advisir,CDNGLOBAL® Canada,,Business & Enterprise,,,,https://www.cdnglobal.com/careers,,POST,,70
2023.0,Reading week student leader,Center for Community Engaged Learning,,Business & Enterprise,,,,https://www.fordham.edu/admissions-and-aid/,,PRE,,40
2023.0,Digital Strategist,Chambre de Commerce Francophone de Vancouver,,Business & Enterprise,,,,https://ccfvancouver.com/en/,,PRE,,40
2023.0,Private Equity Analyst,Charollais Capital,,Finance & Banking,Finance & Banking,,,https://www.charollaispartners.com/contact/,,PRE,,80
2023.0,Sales Associate,CI Global Asset Management,,Business & Enterprise,Sales / Business Development,,,https://www.cifinancial.com/ci-financial/ca/en/about-us/careers.html,,POST,,90
2023.0,Business Developer Manager,CI Global Asset Management,,Business & Enterprise,Technology,Software Development,,https://www.cifinancial.com/ci-financial/ca/en/about-us/careers.html,,POST,,90
2023.0,Investment Banking Analyst,CIBC Capital Markets,,Finance & Banking,Customer Experience and Service Management,Finance & Banking,,https://www.cibc.com/en/about-cibc/careers.html,,PRE,,80
2023.0,Investment Banking Analyst,CIBC Capital Markets,,Finance & Banking,Customer Experience and Service Management,Finance & Banking,,https://www.cibc.com/en/about-cibc/careers.html,,POST,,80
2023.0,Sales Associate,Circlr craft store,,Business & Enterprise,Sales / Business Development,,,https://circlecraft.net/,,PRE,,90
2023.0,Markets Summer Analyst,Citi,,Business & Enterprise,,,,https://jobs.citi.com/,,PRE,,70
2023.0,Account Relationship Trainee,CITIC Securities Company Limited,,Business & Enterprise,,,,https://careers.citics.com/,,PRE,,40
2023.0,Service Attendant,City of Burnaby,,Government,Government,,,https://www.burnaby.ca/our-city/get-involved/jobs-and-careers,,POST,,80
2023.0,Administrative Clerk,City of Maple Ridge,,Business & Enterprise,Administration and Office Management,,,https://www.mapleridge.ca/careers,,PRE,,90
2023.0,Founder and Director,Clarity Glass Hardware,,Business & Enterprise,,,,https://www.linkedin.com/company/clarity-glass-hardware/about/,,PRE,,40
2023.0,Coast Capital Savings Youth Get It Program,Coast Capital Savings,,Business & Enterprise,,,,https://careers.coastcapitalsavings.com/?_ga=2.249963649.600097652.1560150165-1121974651.1555101858,,PRE,,40
2023.0,Volunteer Director,Conservative Party of Canada,,Business & Enterprise,,,,https://www.conservative.ca/cpc/volunteer/,,PRE,,40
2023.0,Regulatory Affairs Associate,CORIX Group of Companies (Canada),,Business & Enterprise,,,,https://www.corix.com/careers/,,PRE,,70
2023.0,Funding Analyst,Credit Solution Programs,,Business & Enterprise,,,,https://www.linkedin.com/company/credit-solution-programs/about/,,PRE,,70
2023.0,Research Intern,CrowdDoing,,Business & Enterprise,Research,Internships,,https://crowddoing.world/volunteer/,,PRE,,90
2023.0,"Economic Policy Junior Analyst, Fiscal Branch & Implementation Branch",Crown-Indigenous Relations and Northern Affairs Canada,,Business & Enterprise,Economics,Policy,,https://www.rcaanc-cirnac.gc.ca/eng/1100100033784/1610113269343,,POST,Started during degree,90
2023.0,Negotiation Analyst,Crown-Indigenous Relations and Northern Affairs Canada,,Business & Enterprise,,,,https://www.rcaanc-cirnac.gc.ca/eng/1100100033784/1610113269343,,POST,,70
2023.0,Apprentice Financial Advisor,D.A. Davidson Companies ,,Business & Enterprise,Finance & Banking,,,https://www.dadavidson.com/Careers,,POST,,90
2023.0,Bike Field Technician,"DBA ""Mobi by Shaw Go""",,Business & Enterprise,,,,https://www.mobibikes.ca/en/jobs,,PRE,,40
2023.0,Risk Advisory Analyst,Deloitte,,Consulting & Advisory,Consulting & Advisory,,,https://www.deloitte.com/global/en/careers/job-search.html,,PRE,,80
2023.0,Business Analyst,Deloitte,,Consulting & Advisory,Consulting & Advisory,,,https://www.deloitte.com/global/en/careers/job-search.html,,PRE,,80
2023.0,Consultant | Corporate Governance & Risk Strategy,Deloitte,,Business & Enterprise,Consulting & Advisory,,,https://www.deloitte.com/global/en/careers/job-search.html,,POST,,90
2023.0,Senior Consultant | Corporate Governance & Risk Strategy,Deloitte,,Business & Enterprise,Consulting & Advisory,,,https://www.deloitte.com/global/en/careers/job-search.html,,POST,,90
2023.0,Investment Risk Management Intern,Deloitte India,,Business & Enterprise,Internships,Consulting & Advisory,,https://southasiacareers.deloitte.com/go/Deloitte-India/718244/,,PRE,,90
2023.0,ConnecTra Society Assistant Program Coordinator,Disability Foundation,,Business & Enterprise,Administration and Office Management,Project / Program Development,,https://disabilityfoundation.org/volunteer/,,PRE,,90
2023.0,PPP Services Clerk,District of North Vancouver,,Business & Enterprise,,,,https://www.dnv.org/government-administration/jobs-and-volunteering,,POST,,40
2023.0,Operations and Front Desk Staff,Doug Mitchell Thunderbird Sports Centre,,Business & Enterprise,Operations and Supply Chain Management,,,https://thunderbirdarena.ubc.ca/,,PRE,,90
2023.0,Caseworker- Family Law,Downtown Legal Services,,Business & Enterprise,,,,https://downtownlegalservices.ca/student-programs/,,POST,,40
2023.0,Instructional Coach,Dragon Zone,,Business & Enterprise,,,,https://dragonzone.ca/,,PRE,,40
2023.0,"Director, Research and Development",DYNE,,Business & Enterprise,Research,,,https://www.dyneapp.ca/career,,PRE,,90
2023.0,Station Chef,Earls Kitchen + Bar,,Business & Enterprise,,,,https://earls.ca/careers/,,PRE,,40
2023.0,Academic Tutor,Easy Group Inc.,,Business & Enterprise,Academia,,,https://www.linkedin.com/company/easy-group-inc/about/,,PRE,,90
2023.0,Planning and Development Intern,Eau Claire County,,Business & Enterprise,Internships,,,https://www.governmentjobs.com/careers/eauclaire/,,POST,,90
2023.0,Project Management Intern,EduFunder.com,,Business & Enterprise,Internships,,,https://edufunder.com/,,PRE,,90
2023.0,Indigenous Conservation Research and Analysis Contractor,Environment and Climate Change Canada,,Business & Enterprise,Research,,,https://www.canada.ca/en/environment-climate-change/corporate/jobs.html,,PRE,,90
2023.0,Human Health Venture Studio Assistant,entrepreneurship@UBC,,Business & Enterprise,Administration and Office Management,Post-Secondary Institution,Finance & Banking,https://innovation.ubc.ca/entrepreneurship-ventures/entrepreneurial-pathways,,PRE,,90
2023.0,Economist,Environment and Climate Change Canada,,Business & Enterprise,Economics,,,https://www.canada.ca/en/environment-climate-change/corporate/jobs.html,,POST,,90
2023.0,Junior Policy Analyst,Environment and Climate Change Canada,,Business & Enterprise,Policy,,,https://www.canada.ca/en/environment-climate-change/corporate/jobs.html,,POST,,90
2023.0,Account Manager,Events Lead Supplies,,Business & Enterprise,,,,https://elsupplies.ca/,,,Not on Linkedin anymore,70
2023.0,Quantitative Research Intern,Everbright Securities,,Business & Enterprise,Research,Internships,,http://www.ebscn.com/index/,,PRE,,90
2023.0,Quantitative Research Intern,Everbright Securities,,Business & Enterprise,Research,Internships,,http://www.ebscn.com/index/,,POST,,90
2023.0,Risk Advisory Analyst,EY,,Consulting & Advisory,Consulting & Advisory,,,https://www.ey.com/en_ca/careers,,PRE,,80
2023.0,Transactions & Strategy Summer Intern,EY,,Business & Enterprise,Consulting & Advisory,Internships,,https://www.ey.com/en_ca/careers,,PRE,,90
2023.0,Surveyor,Fairview Strategy,,Business & Enterprise,,,,https://fairviewstrategy.com/,,PRE,,40
2023.0,Owner,Famdrew.Store,,Business & Enterprise,,,,,,POST,,40
2023.0,Executive Coordinator,Federation of Asian Canadian Lawyers BC,,Business & Enterprise,,,,https://www.faclbc.ca/,,POST,,70
2023.0,Fedex Package Handler,FedEx Ground,,Business & Enterprise,,,,https://www.fedex.com/en-ca/careers.html,,PRE,,40
2023.0,Business Development Representative,Fidelity Canada,,Business & Enterprise,Sales / Business Development,,,https://careers.fidelity.ca/en/index/,,POST,,90
2023.0,Business Development Associate,Fidelity Canada,,Business & Enterprise,Sales / Business Development,,,https://careers.fidelity.ca/en/index/,,POST,,90
2023.0,Senior Business Development Associate,Fidelity Canada,,Business & Enterprise,Sales / Business Development,,,https://careers.fidelity.ca/en/index/,,POST,,90
2023.0,Mergers and Acquisitions Intern,Finning,,Business & Enterprise,Internships,,,https://www.finning.com/en_CA/company/careers/our-open-jobs.html,,PRE,,90
2023.0,Compliance and ESG,Freepoint Commodities,,Business & Enterprise,Law,,,https://www.freepoint.com/life-at-freepoint/#jobs,,POST,,90
2023.0,Product Manager,GeoComply,,Business & Enterprise,,,,https://www.geocomply.com/careers/,,PRE,,70
